Date,Axis Nifty500 Momentum50,Edelweiss Midcap150 Momentum50,ICICI Pru Active Momentum,Kotak Active Momentum,Nippon Active Momentum
2026-03-24,-6.549736763873836,-6.405704027138304,-0.30364372469636747,-5.465788948733296,-3.1377481939603546
2026-03-25,-3.919293433960813,-4.024873001580042,1.6194331983805599,-3.371234789547173,-0.9163412737929755
2026-03-27,-6.402056022785018,-6.324719527458267,0.2024291497975561,-5.206463195691202,-2.7612533522017424
2026-03-30,-8.964412777261,-9.126330156249118,-1.619433198380571,-7.071613804109312,-4.710116442604184
2026-03-31,-8.964412777261,-9.127462806594288,-1.619433198380571,-7.081587871534001,-4.709242904688271
2026-04-01,-6.498911573758859,-6.9216262593655875,-0.30364372469636747,-5.136644723718343,-2.877433895018211
2026-04-02,-7.034014518742982,-7.389977177095542,-0.5060728744939347,-5.316177937362854,-3.0809682294259844
2026-04-06,-5.2541738988674425,-5.654756848287146,1.0121457489878471,-3.9397566327548317,-1.5522768765778294
2026-04-07,-5.240748376950299,-5.830883976961887,1.4170040485829816,-3.8499900259325703,-1.4972439878752852
2026-04-08,-0.10452727778362814,-0.8851662447543984,4.251012145748989,0.0797925393975829,2.1008586877713453
2026-04-09,-0.08726589246157435,-0.6671310533081787,4.251012145748989,0.13963694394574233,2.0816408536212583
2026-04-10,2.0799969313092914,1.4390322635450925,5.465587044534415,1.675643327348908,3.6120792823012504
2026-04-13,0.6089433155285429,0.2791983100856932,5.06072874493928,0.5086774386594772,3.1674484831014205
2026-04-15,2.364809789123412,1.9492912440465027,7.0850202429149745,2.7229204069419533,4.892685867030067
2026-04-16,2.379194276891816,1.909648481965398,7.287449392712531,3.0121683622581275,5.271801322536418
2026-04-17,3.2336328503342004,3.1164874247495478,8.502024291497978,4.199082385796915,6.494754404814951
2026-04-20,3.47337431314072,3.06098755783597,8.603238866396756,4.248952722920407,6.545419603937908
2026-04-21,3.9950517362076887,3.6023944228297244,8.805668016194312,4.498304408537801,6.845043109096149
2026-04-22,3.6622905858322286,3.5542567831597704,8.502024291497978,4.438460003989619,6.6144290992950605
2026-04-23,2.692776110242723,3.114222124059207,7.793522267206465,3.6006383403151876,5.794176996252531
2026-04-24,2.3206973599670278,2.264168040005221,6.781376518218618,2.6231797326949913,5.2115272063383955
2026-04-27,2.959368616883551,3.0949670681912345,8.097165991902822,3.8499900259325814,6.316552669968645
2026-04-28,2.681268520028013,3.1204517009576715,8.097165991902822,3.3113903849990134,5.871048332852902
2026-04-29,3.2077407723511087,2.9613143274605402,8.704453441295534,3.6305605425892784,6.353241262437015
2026-04-30,2.4357732621141492,1.976474852330723,7.591093117408909,2.3239577099541275,5.11893218725159
2026-05-04,3.263360791722225,2.601697842867434,8.2995951417004,2.9124276880111655,5.702455515081639
2026-05-05,3.578860556775587,2.991329561607703,8.502024291497978,3.4310791940953544,5.698087825502074
2026-05-06,5.639678171060325,5.131472388816216,9.817813765182182,5.455814881308596,7.497575932283329
2026-05-07,6.851811007010045,6.620341267549001,10.425101214574894,6.243766207859558,8.709173021655015
2026-05-08,6.553572627278759,6.3649286147120065,10.222672064777317,6.163973668461997,7.982389475615181
2026-05-11,4.836064787732908,4.958743211176997,9.210526315789448,4.617993217634164,6.627532168033756
2026-05-12,2.530710881385523,2.2307548548225586,7.388663967611331,2.4735687213245594,4.575591603553564
2026-05-13,2.851005475695012,2.6271824756338713,7.8947368421052655,3.081986834231021,4.7834936275409135
2026-05-14,4.452478447242503,3.938791575346756,8.805668016194312,3.8699381607819605,5.937437214462293
2026-05-15,4.076563833561897,3.362838874825158,8.805668016194312,3.371234789547195,5.677122915520161
2026-05-18,3.390903249935273,3.056456956455267,7.8947368421052655,2.9622980251346576,5.008866409846524
2026-05-19,3.5999578055025516,3.6171188773169716,8.2995951417004,3.510871733492915,5.674502301772422
2026-05-20,4.366171520632167,4.404877192386336,8.805668016194312,4.059445441851195,5.890266167002989
2026-05-21,4.1657476577259045,4.318795766153016,9.008097165991892,4.109315778974665,6.011687937314925
2026-05-22,4.552210895770004,4.571943118299671,9.008097165991892,4.32874526231799,6.639761698856561
2026-05-25,6.166150423383421,5.825220725236013,9.91902834008096,5.555555555555558,7.751775465814115
2026-05-26,6.217934579349627,6.302066520554783,10.222672064777317,5.974466387392785,7.919494745669442
2026-05-27,6.785642363275457,7.019600514223279,10.526315789473673,6.243766207859558,8.351022476130598
2026-05-29,5.026898992126894,5.804833019022881,9.514170040485826,5.276281667664073,7.291420984127828
2026-05-31,5.025940026275677,,,,
2026-06-01,3.365970137803398,3.930863022930531,8.1983805668016,4.398563734290861,5.963643351939707
2026-06-02,3.425426020579403,3.7751236004689215,8.1983805668016,4.637941352483543,6.669461987997605
2026-06-03,3.4867998350578633,3.6091903249007684,8.097165991902822,3.6704568122880588,6.38905631698945
2026-06-04,3.9308010241755342,4.070179015387065,8.502024291497978,4.199082385796915,6.894834770303215
2026-06-05,3.7313361271205325,3.877062131534692,8.097165991902822,3.9796529024536342,6.582981734322191
2026-06-08,1.9697158584182972,1.9515565447368655,6.680161943319818,2.4436465190504686,5.308489915004766
2026-06-09,3.6910595613690145,3.536134377636957,7.388663967611331,3.0919609016557104,6.3488735728574275
2026-06-10,2.2775438966618378,2.1758213130815385,6.477732793522262,1.91502094554159,5.696340749670248
2026-06-11,1.6551750592161518,1.14510949897213,5.769230769230749,1.4262916417315141,5.408073237418876
2026-06-12,4.785239597617941,4.432060800670534,7.793522267206465,3.3812088569718846,7.632974309249896
2026-06-15,6.782765465721763,6.312826698833951,9.311740890688247,5.0069818471973,9.414118119797
2026-06-16,6.724268548796974,6.492351778544214,9.412955465587046,5.286255735088763,9.442071333106217
2026-06-17,7.0033276115037735,7.056977975614043,10.425101214574894,5.725114701775391,10.492063908033922
2026-06-18,7.314991513152225,7.452272946080196,11.133603238866385,6.054258926790346,10.893891349354035
2026-06-19,7.617065756288444,7.728073305130367,11.437246963562743,6.233792140434868,11.445967312211192
2026-06-22,7.981472779754317,8.123368275596476,12.34817813765181,6.852184320765997,11.867886125597282
2026-06-23,7.049357972362613,6.828748931061246,11.740890688259098,5.585477757829649,10.802169868183142
2026-06-24,7.375406361779446,6.692830889640233,11.639676113360299,6.313584679832451,11.249421281130711
2026-06-25,7.534594693082974,6.262990083646236,11.437246963562743,5.934570117694005,11.436358395136148
2026-06-29,6.610151612501092,5.512042904795078,10.728744939271252,5.5455814881308685,11.611939516234692
2026-06-30,6.546859866320176,5.6485272713886925,10.829959514170028,5.944544185118694,12.034731867536719
2026-07-01,6.345477037562697,5.4497471358104566,11.133603238866385,6.074207061639747,12.782480323558442
2026-07-02,6.080802462624302,5.290609762313325,11.538461538461519,7.081587871534012,13.50839033168234
2026-07-03,4.648107480892616,4.12001563057478,10.62753036437245,7.630161579892292,13.040174008752858
2026-07-06,5.5418636542352795,4.578739020370737,11.234817813765186,8.477957310991414,14.416869764232132
2026-07-07,4.115881433462176,3.2920482282517094,10.62753036437245,8.148813085976458,13.494413725027732
2026-07-08,3.556804342197384,2.326463808989865,8.805668016194312,6.4033512866547015,11.831197533128934
2026-07-09,4.874423421781948,3.8436489463520296,9.615384615384603,7.470576501097148,12.997370650873119
2026-07-10,5.945588277601455,5.173946776760285,10.62753036437245,8.557749850388996,13.9268149934048
2026-07-13,5.678995770960604,5.131472388816216,10.323886639676116,8.747257131458209,13.929435607152518
2026-07-14,5.76530269757094,4.9474167077252496,9.716599190283382,8.24855376022342,13.103068738698598
2026-07-15,6.4739784616269835,5.432191055460245,10.020242914979738,8.428086973867943,13.620203184919255
2026-07-16,6.165191457532204,4.849442452867603,10.020242914979738,8.108916816277677,13.469081125466253
2026-07-17,4.694137841751478,3.9257660963772256,10.020242914979738,7.889487332934375,13.694453907771864
2026-07-20,5.601319537011307,4.629141960731031,9.716599190283382,8.448035108717322,13.621076722835168
2026-07-21,6.457676042156146,5.07710517224782,9.91902834008096,9.126271693596655,14.01504232291202
2026-07-22,5.886132394825427,4.082638169183994,9.210526315789448,8.607620187512467,13.207019750692295
2026-07-23,4.505221569059947,2.992462211952862,8.502024291497978,7.899461400359065,12.373664578911047
2026-07-24,3.715992673500912,2.801044303618272,8.2995951417004,7.7299022541392315,11.77267049276276
2026-07-27,4.779485802510575,3.9246334460320442,9.716599190283382,9.49531218831039,13.276902783965339
2026-07-28,3.5462557178339127,3.541231304190262,9.311740890688247,10.572511470177549,13.683097914864994
2026-07-29,4.4102839497885515,4.502851447243983,9.615384615384603,11.649710752044683,14.662333918603743
2026-07-30,3.772571658723245,3.925199771204646,9.412955465587046,11.739477358866935,14.922648217545898
2026-07-31,5.502546054335,5.219819115739877,10.526315789473673,12.377817674047463,15.183836054403944
2026-08-03,6.328215652240621,6.056281395651775,11.943319838056677,13.83403151805307,17.035736436140027
2026-08-04,7.3840370544405065,6.533693516143102,12.246963562753033,13.654498304408547,16.43561588790763
2026-08-05,7.825161346004483,6.5053772575137225,12.955465587044523,14.093357271095153,17.053207194458288
2026-08-06,7.657342322039917,6.368892890920108,13.056680161943301,14.07340913624575,17.124837303563154
2026-08-07,7.917222067722185,6.698494141366096,13.360323886639659,14.143227608218645,17.049713042794636
2026-08-10,8.69782027062016,7.317487555004343,13.360323886639659,14.661879114302812,17.37554268543027
2026-08-11,8.751522358288844,7.239334681187248,13.157894736842103,14.193097945342114,17.286441818007113
2026-08-12,9.95694243327996,8.381612554296435,13.056680161943301,14.542190305206471,17.200835102247613
2026-08-13,9.226210454645734,7.900236157596985,13.157894736842103,14.163175743068024,17.489976152414897
2026-08-14,8.50219123697007,7.085860559416002,13.157894736842103,13.36525034909235,17.185984957677093
2026-08-17,8.801388582552594,7.423390362278215,13.461538461538458,13.574705765010986,17.13182560689046
2026-08-18,9.004689343012506,7.269349915334389,13.360323886639659,13.395172551366441,16.837443329227696
2026-08-19,7.720634068220833,6.463469194742233,12.854251012145745,12.7668063036106,16.717768634747586
2026-08-20,8.173265949999543,6.7387032286198245,13.259109311740879,12.706961899062442,17.426207884553246
2026-08-21,8.446571217598953,6.92105993419303,13.157894736842103,12.846598843008184,17.556365034024314
2026-08-24,9.155246981654997,7.213283723248232,13.259109311740879,12.497506483143827,17.326624562139138
2026-08-25,9.688431994936675,7.999343062799813,13.562753036437236,13.125872730899669,17.892677131650903
2026-08-26,10.042290394039078,8.363490148773622,13.461538461538458,13.21563933772194,17.689142797243118
2026-08-27,10.826724460341985,8.549244805382372,13.259109311740879,13.514861360462804,17.474252469928466
2026-08-28,11.111537318156106,8.66364249024505,13.259109311740879,13.255535607420722,17.124837303563154
2026-08-31,10.801791348210088,9.254319645253917,13.461538461538458,13.22561340514663,17.445425718703333
2026-09-01,8.994140718649014,6.981090402487311,12.145748987854233,11.629762617195304,16.366606392550477
2026-09-02,8.397663959186419,6.529162914762421,11.032388663967607,11.021344504288844,15.628466853603795
2026-09-03,8.77933236797439,6.802131647949627,11.538461538461519,11.659684819469373,15.731544327681558
2026-09-04,8.415884310359711,6.4181631809352435,11.437246963562743,10.901655695192503,15.682626204390404
2026-09-07,8.598087822092658,6.2811124891690495,11.437246963562743,10.343107919409533,14.86674179092744
2026-09-08,9.756518570373718,7.1481563284006455,12.145748987854233,11.160981448234587,14.922648217545898
2026-09-09,10.042290394039078,7.12606964666973,11.740890688259098,11.041292639138245,14.053477991212215
2026-09-10,9.559930570872366,6.352469460915078,11.639676113360299,10.373030121683623,13.900608855927388
2026-09-11,8.893449304270273,6.231842199153914,11.133603238866385,9.964093357271109,13.47082820129808
2026-09-15,5.052791070110008,3.3656705006880783,8.1983805668016,7.450628366247747,11.432864243472496
2026-09-16,5.0470372750026415,3.3107369589471025,8.2995951417004,7.699980051865163,11.933401469290782
2026-09-17,6.439455690982854,4.535698307254066,9.311740890688247,8.767205266307588,12.329114145199483
2026-09-18,8.173265949999543,6.011541707017343,11.032388663967607,10.522641133054055,13.960882972125411
